Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:12:31 AM
Collection Length (seconds):, 31.8195
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
14.4221897, 0.0025177, 17.4268125, -0.0030213, , , , , , , , 
14.4226552, 0.005539, 17.427375, 0.0147707, , , , , , , , 
14.4231207, 0.0119173, 17.4279375, 0.0292058, , , , , , , , 
14.4235862, 0.0169528, 17.4285, 0.0480049, , , , , , , , 
14.4240517, 0.0187991, 17.4290625, 0.0627756, , , , , , , , 
14.4245172, 0.0194705, 17.429625, 0.0721752, , , , , , , , 
14.4249828, 0.0167849, 17.4301875, 0.049012, , , , , , , , 
14.4254483, 0.0095674, 17.43075, 0.0194705, , , , , , , , 
14.4259138, 0.0001678, 17.4313125, -0.0104067, , , , , , , , 
14.4263793, -0.0075532, 17.431875, -0.049012, , , , , , , , 
14.4268448, -0.0107424, 17.4324375, -0.0721752, , , , , , , , 
14.4273103, -0.0117494, 17.433, -0.0876173, , , , , , , , 
14.4277759, -0.0129244, 17.4335625, -0.0943313, , , , , , , , 
14.4282414, -0.0132601, 17.434125, -0.070161, , , , , , , , 
14.4287069, -0.0129244, 17.4346875, -0.0486763, , , , , , , , 
14.4291724, -0.0095674, 17.43525, -0.0419623, , , , , , , , 
14.4296379, -0.0035248, 17.4358125, -0.0480049, , , , , , , , 
14.4301034, 0.0023499, 17.436375, -0.0647898, , , , , , , , 
14.430569, 0.0018463, 17.4369375, -0.0506905, , , , , , , , 
14.4310345, -0.0364233, 17.4375, -0.0234989, , , , , , , , 
14.4315, -0.1448539, 17.4380625, -0.0157778, , , , , , , , 
14.4319655, -0.2136721, 17.438625, -0.0191348, , , , , , , , 
14.432431, -0.152575, 17.4391875, -0.0345769, , , , , , , , 
14.4328966, -0.0182956, 17.43975, -0.0298772, , , , , , , , 
14.4333621, 0.0770428, 17.4403125, 0.0083925, , , , , , , , 
14.4338276, 0.0983597, 17.440875, 0.0308843, , , , , , , , 
14.4342931, 0.0733501, 17.4414375, 0.0241703, , , , , , , , 
14.4347586, 0.0411231, 17.442, 0.0060426, , , , , , , , 
14.4352241, 0.033402, 17.4425625, -0.0154421, , , , , , , , 
14.4356897, 0.0464942, 17.443125, -0.03122, , , , , , , , 
14.4361552, 0.0475013, 17.4436875, -0.0520333, , , , , , , , 
14.4366207, 0.0204776, 17.44425, -0.0436408, , , , , , , , 
14.4370862, -0.0176242, 17.4448125, -0.0020142, , , , , , , , 
14.4375517, -0.0569009, 17.445375, 0.0093996, , , , , , , , 
14.4380172, -0.0976883, 17.4459375, -0.0057069, , , , , , , , 
14.4384828, -0.126894, 17.4465, -0.0231632, , , , , , , , 
14.4389483, -0.1273976, 17.4470625, -0.0473335, , , , , , , , 
14.4394138, -0.0897993, 17.447625, -0.0594186, , , , , , , , 
14.4398793, -0.0246738, 17.4481875, -0.070161, , , , , , , , 
14.4403448, 0.035584, 17.44875, -0.0785534, , , , , , , , 
14.4408103, 0.0676432, 17.4493125, -0.063447, , , , , , , , 
14.4412759, 0.0743572, 17.449875, -0.0433051, , , , , , , , 
14.4417414, 0.072343, 17.4504375, -0.0097353, , , , , , , , 
14.4422069, 0.0710002, 17.451, 0.0104067, , , , , , , , 
14.4426724, 0.0644541, 17.4515625, -0.0036927, , , , , , , , 
14.4431379, 0.0407874, 17.452125, -0.0339055, , , , , , , , 
14.4436034, 0.0137636, 17.4526875, -0.0775463, , , , , , , , 
14.444069, 0.0062104, 17.45325, -0.0909743, , , , , , , , 
14.4445345, 0.0229953, 17.4538125, -0.0594186, , , , , , , , 
14.445, 0.0533761, 17.454375, -0.0372625, , , , , , , , 
14.4454655, 0.0817426, 17.4549375, -0.0402838, , , , , , , , 
14.445931, 0.0965133, 17.4555, -0.0516976, , , , , , , , 
14.4463966, 0.0943313, 17.4560625, -0.0594186, , , , , , , , 
14.4468621, 0.0840925, 17.456625, -0.06009, , , , , , , , 
14.4473276, 0.0535439, 17.4571875, -0.076875, , , , , , , , 
14.4477931, -0.014435, 17.45775, -0.0674754, , , , , , , , 
