Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 11:09:45 AM
Collection Length (seconds):, 32.0895
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 66
EMG 1 Time Series (s), EMG 1 (mV), EMG 1 Time Series (s), EMG 1 (mV), ORIENTATION W Time Series (s), ORIENTATION W (Quaternions), ORIENTATION X Time Series (s), ORIENTATION X (Quaternions), ORIENTATION Y Time Series (s), ORIENTATION Y (Quaternions), ORIENTATION Z Time Series (s), ORIENTATION Z (Quaternions)
, 2148.1481 Hz, , 1777.7778 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz, , 74.0741 Hz
21.3760862, -0.018967, 25.8294375, -0.0251774, , , , , , , , 
21.3765517, -0.0146029, 25.83, -0.024506, , , , , , , , 
21.3770172, -0.0109102, 25.8305625, -0.024506, , , , , , , , 
21.3774828, -0.0082246, 25.831125, -0.024506, , , , , , , , 
21.3779483, -0.0062104, 25.8316875, -0.0241703, , , , , , , , 
21.3784138, -0.0065461, 25.83225, -0.024506, , , , , , , , 
21.3788793, -0.0075532, 25.8328125, -0.024506, , , , , , , , 
21.3793448, -0.0068818, 25.833375, -0.0248417, , , , , , , , 
21.3798103, -0.0063783, 25.8339375, -0.024506, , , , , , , , 
21.3802759, -0.0052033, 25.8345, -0.0238346, , , , , , , , 
21.3807414, -0.0048676, 25.8350625, -0.0248417, , , , , , , , 
21.3812069, -0.0043641, 25.835625, -0.0251774, , , , , , , , 
21.3816724, -0.0045319, 25.8361875, -0.0271916, , , , , , , , 
21.3821379, -0.0065461, 25.83675, -0.0285344, , , , , , , , 
21.3826034, -0.0077211, 25.8373125, -0.0292058, , , , , , , , 
21.383069, -0.0070497, 25.837875, -0.0275273, , , , , , , , 
21.3835345, -0.0075532, 25.8384375, -0.0285344, , , , , , , , 
21.384, -0.0102388, 25.839, -0.0271916, , , , , , , , 
21.3844655, -0.0109102, 25.8395625, -0.024506, , , , , , , , 
21.384931, -0.008896, 25.840125, -0.0248417, , , , , , , , 
21.3853966, -0.0048676, 25.8406875, -0.0251774, , , , , , , , 
21.3858621, -0.0018463, 25.84125, -0.0275273, , , , , , , , 
21.3863276, -0.0035248, 25.8418125, -0.0271916, , , , , , , , 
21.3867931, -0.0082246, 25.842375, -0.0265202, , , , , , , , 
21.3872586, -0.0085603, 25.8429375, -0.0261845, , , , , , , , 
21.3877241, -0.0035248, 25.8435, -0.0251774, , , , , , , , 
21.3881897, 0.0011749, 25.8440625, -0.0258488, , , , , , , , 
21.3886552, 0.0023499, 25.844625, -0.0258488, , , , , , , , 
21.3891207, 0.0011749, 25.8451875, -0.0248417, , , , , , , , 
21.3895862, -0.0025177, 25.84575, -0.0251774, , , , , , , , 
21.3900517, -0.0077211, 25.8463125, -0.0271916, , , , , , , , 
21.3905172, -0.0152743, 25.846875, -0.0288701, , , , , , , , 
21.3909828, -0.024506, 25.8474375, -0.0265202, , , , , , , , 
21.3914483, -0.0303807, 25.848, -0.0271916, , , , , , , , 
21.3919138, -0.030045, 25.8485625, -0.027863, , , , , , , , 
21.3923793, -0.0250095, 25.849125, -0.0265202, , , , , , , , 
21.3928448, -0.0198062, 25.8496875, -0.0271916, , , , , , , , 
21.3933103, -0.01561, 25.85025, -0.0302129, , , , , , , , 
21.3937759, -0.012253, 25.8508125, -0.0285344, , , , , , , , 
21.3942414, -0.0099031, 25.851375, -0.0251774, , , , , , , , 
21.3947069, -0.0115816, 25.8519375, -0.0258488, , , , , , , , 
21.3951724, -0.0132601, 25.8525, -0.0265202, , , , , , , , 
21.3956379, -0.0112459, 25.8530625, -0.027863, , , , , , , , 
21.3961034, -0.0075532, 25.853625, -0.0292058, , , , , , , , 
21.396569, -0.0063783, 25.8541875, -0.03122, , , , , , , , 
21.3970345, -0.0070497, 25.85475, -0.0325628, , , , , , , , 
21.3975, -0.0068818, 25.8553125, -0.03122, , , , , , , , 
21.3979655, -0.0082246, 25.855875, -0.0305486, , , , , , , , 
21.398431, -0.0092317, 25.8564375, -0.0318914, , , , , , , , 
21.3988966, -0.0112459, 25.857, -0.0328985, , , , , , , , 
21.3993621, -0.0135958, 25.8575625, -0.0325628, , , , , , , , 
21.3998276, -0.0162814, 25.858125, -0.0285344, , , , , , , , 
21.4002931, -0.0223239, 25.8586875, -0.0285344, , , , , , , , 
21.4007586, -0.0281987, 25.85925, -0.0285344, , , , , , , , 
21.4012241, -0.0273594, 25.8598125, -0.0265202, , , , , , , , 
21.4016897, -0.0218204, 25.860375, -0.027863, , , , , , , , 
21.4021552, -0.0184634, 25.8609375, -0.027863, , , , , , , , 
21.4026207, -0.0179599, 25.8615, -0.0265202, , , , , , , , 
21.4030862, -0.0166171, 25.8620625, -0.0268559, , , , , , , , 
21.4035517, -0.0149386, 25.862625, -0.0292058, , , , , , , , 
21.4040172, -0.0137636, 25.8631875, -0.0298772, , , , , , , , 
21.4044828, -0.0146029, 25.86375, -0.0271916, , , , , , , , 
21.4049483, -0.0164492, 25.8643125, -0.0251774, , , , , , , , 
21.4054138, -0.0166171, 25.864875, -0.0251774, , , , , , , , 
21.4058793, -0.0135958, 25.8654375, -0.0268559, , , , , , , , 
21.4063448, -0.0092317, 25.866, -0.0285344, , , , , , , , 
21.4068103, -0.0062104, 25.8665625, -0.0275273, , , , , , , , 
21.4072759, -0.0065461, 25.867125, -0.0255131, , , , , , , , 
21.4077414, -0.0065461, 25.8676875, -0.0285344, , , , , , , , 
21.4082069, -0.0052033, 25.86825, -0.0305486, , , , , , , , 
21.4086724, -0.0040284, 25.8688125, -0.0305486, , , , , , , , 
21.4091379, -0.0048676, 25.869375, -0.0305486, , , , , , , , 
21.4096034, -0.0062104, 25.8699375, -0.0298772, , , , , , , , 
21.410069, -0.0080568, 25.8705, -0.0298772, , , , , , , , 
21.4105345, -0.0092317, 25.8710625, -0.0318914, , , , , , , , 
21.411, -0.0112459, 25.871625, -0.0298772, , , , , , , , 
21.4114655, -0.0114137, 25.8721875, -0.0288701, , , , , , , , 
21.411931, -0.0102388, 25.87275, -0.0295415, , , , , , , , 
21.4123966, -0.006714, 25.8733125, -0.0288701, , , , , , , , 
21.4128621, 0.0018463, 25.873875, -0.0285344, , , , , , , , 
21.4133276, 0.0112459, 25.8744375, -0.027863, , , , , , , , 
21.4137931, 0.017792, 25.875, -0.0265202, , , , , , , , 
21.4142586, 0.0203098, 25.8755625, -0.0275273, , , , , , , , 
21.4147241, 0.0172885, 25.876125, -0.0261845, , , , , , , , 
21.4151897, 0.0130922, 25.8766875, -0.024506, , , , , , , , 
21.4156552, 0.0092317, 25.87725, -0.0224918, , , , , , , , 
21.4161207, 0.0083925, 25.8778125, -0.0214847, , , , , , , , 
21.4165862, 0.0078889, 25.878375, -0.0221561, , , , , , , , 
21.4170517, 0.0075532, 25.8789375, -0.0231632, , , , , , , , 
21.4175172, 0.0092317, 25.8795, -0.0228275, , , , , , , , 
21.4179828, 0.0112459, 25.8800625, -0.0218204, , , , , , , , 
21.4184483, 0.0119173, 25.880625, -0.0224918, , , , , , , , 
21.4189138, 0.0099031, 25.8811875, -0.024506, , , , , , , , 
21.4193793, 0.0031891, 25.88175, -0.0231632, , , , , , , , 
21.4198448, -0.0109102, 25.8823125, -0.0208133, , , , , , , , 
21.4203103, -0.0285344, 25.882875, -0.0218204, , , , , , , , 
21.4207759, -0.0446479, 25.8834375, -0.021149, , , , , , , , 
21.4212414, -0.0595865, 25.884, -0.0218204, , , , , , , , 
21.4217069, -0.0715038, 25.8845625, -0.0234989, , , , , , , , 
21.4221724, -0.0777142, 25.885125, -0.0218204, , , , , , , , 
21.4226379, -0.0787213, 25.8856875, -0.0221561, , , , , , , , 
21.4231034, -0.0803998, 25.88625, -0.0234989, , , , , , , , 
21.423569, -0.0797284, 25.8868125, -0.024506, , , , , , , , 
21.4240345, -0.0694896, 25.887375, -0.0258488, , , , , , , , 
21.4245, -0.0491798, 25.8879375, -0.0258488, , , , , , , , 
21.4249655, -0.0255131, 25.8885, -0.0231632, , , , , , , , 
21.425431, -0.0041962, 25.8890625, -0.0258488, , , , , , , , 
21.4258966, 0.0132601, 25.889625, -0.0298772, , , , , , , , 
21.4263621, 0.0231632, 25.8901875, -0.0315557, , , , , , , , 
21.4268276, 0.0256809, 25.89075, -0.0298772, , , , , , , , 
21.4272931, 0.0246738, 25.8913125, -0.0265202, , , , , , , , 
21.4277586, 0.0203098, 25.891875, -0.024506, , , , , , , , 
21.4282241, 0.01561, 25.8924375, -0.024506, , , , , , , , 
21.4286897, 0.0114137, 25.893, -0.027863, , , , , , , , 
21.4291552, 0.0068818, 25.8935625, -0.0288701, , , , , , , , 
21.4296207, 0.0023499, 25.894125, -0.0275273, , , , , , , , 
21.4300862, -0.0010071, 25.8946875, -0.0298772, , , , , , , , 
21.4305517, -0.0025177, 25.89525, -0.0315557, , , , , , , , 
21.4310172, -0.0023499, 25.8958125, -0.0285344, , , , , , , , 
21.4314828, -0.0013428, 25.896375, -0.0285344, , , , , , , , 
21.4319483, -0.0005035, 25.8969375, -0.0271916, , , , , , , , 
21.4324138, -0.0001678, 25.8975, -0.0258488, , , , , , , , 
21.4328793, -0.0003357, 25.8980625, -0.0258488, , , , , , , , 
21.4333448, -0.0028534, 25.898625, -0.024506, , , , , , , , 
21.4338103, -0.0043641, 25.8991875, -0.0234989, , , , , , , , 
21.4342759, -0.0023499, 25.89975, -0.024506, , , , , , , , 
21.4347414, -0.0015106, 25.9003125, -0.024506, , , , , , , , 
21.4352069, -0.0041962, 25.900875, -0.0251774, , , , , , , , 
21.4356724, -0.0048676, 25.9014375, -0.0255131, , , , , , , , 
21.4361379, -0.0031891, 25.902, -0.0251774, , , , , , , , 
21.4366034, -0.0030213, 25.9025625, -0.0251774, , , , , , , , 
21.437069, -0.0028534, 25.903125, -0.0258488, , , , , , , , 
21.4375345, -0.0030213, 25.9036875, -0.0261845, , , , , , , , 
21.438, -0.0045319, 25.90425, -0.0248417, , , , , , , , 
21.4384655, -0.005539, 25.9048125, -0.0248417, , , , , , , , 
21.438931, -0.0031891, 25.905375, -0.024506, , , , , , , , 
21.4393966, 0.0001678, 25.9059375, -0.0231632, , , , , , , , 
21.4398621, 0.0038605, 25.9065, -0.0238346, , , , , , , , 
21.4403276, 0.0057069, 25.9070625, -0.0275273, , , , , , , , 
21.4407931, 0.0041962, 25.907625, -0.0285344, , , , , , , , 
21.4412586, 0.0028534, 25.9081875, -0.0281987, , , , , , , , 
21.4417241, 0.0008392, 25.90875, -0.0285344, , , , , , , , 
21.4421897, -0.0008392, 25.9093125, -0.0295415, , , , , , , , 
21.4426552, -0.0035248, 25.909875, -0.0251774, , , , , , , , 
21.4431207, -0.0072175, 25.9104375, -0.0218204, , , , , , , , 
21.4435862, -0.0109102, 25.911, -0.0231632, , , , , , , , 
21.4440517, -0.0154421, 25.9115625, -0.024506, , , , , , , , 
21.4445172, -0.0203098, 25.912125, -0.0228275, , , , , , , , 
21.4449828, -0.0250095, 25.9126875, -0.0224918, , , , , , , , 
21.4454483, -0.027863, 25.91325, -0.024506, , , , , , , , 
21.4459138, -0.0327306, 25.9138125, -0.0251774, , , , , , , , 
21.4463793, -0.0386053, 25.914375, -0.0281987, , , , , , , , 
21.4468448, -0.0424659, 25.9149375, -0.0265202, , , , , , , , 
21.4473103, -0.0441444, 25.9155, -0.0231632, , , , , , , , 
21.4477759, -0.0416266, 25.9160625, -0.0218204, , , , , , , , 
21.4482414, -0.0332341, 25.916625, -0.0238346, , , , , , , , 
21.4487069, -0.0236667, 25.9171875, -0.0258488, , , , , , , , 
21.4491724, -0.0159457, 25.91775, -0.0258488, , , , , , , , 
21.4496379, -0.0109102, 25.9183125, -0.024506, , , , , , , , 
21.4501034, -0.0060426, 25.918875, -0.0265202, , , , , , , , 
21.450569, -0.0023499, 25.9194375, -0.027863, , , , , , , , 
21.4510345, 0.0005035, 25.92, -0.0271916, , , , , , , , 
21.4515, 0.0030213, 25.9205625, -0.0275273, , , , , , , , 
21.4519655, 0.0035248, 25.921125, -0.0275273, , , , , , , , 
21.452431, 0.0031891, 25.9216875, -0.027863, , , , , , , , 
21.4528966, 0.0046998, 25.92225, -0.0292058, , , , , , , , 
21.4533621, 0.0080568, 25.9228125, -0.0292058, , , , , , , , 
21.4538276, 0.0107424, 25.923375, -0.027863, , , , , , , , 
21.4542931, 0.0102388, 25.9239375, -0.0271916, , , , , , , , 
21.4547586, 0.0068818, 25.9245, -0.0271916, , , , , , , , 
21.4552241, 0.0031891, 25.9250625, -0.0265202, , , , , , , , 
21.4556897, 0.0008392, 25.925625, -0.0248417, , , , , , , , 
21.4561552, -0.0013428, 25.9261875, -0.0265202, , , , , , , , 
21.4566207, -0.0020142, 25.92675, -0.0265202, , , , , , , , 
21.4570862, -0.0025177, 25.9273125, -0.0258488, , , , , , , , 
21.4575517, -0.0035248, 25.927875, -0.0271916, , , , , , , , 
21.4580172, -0.0072175, 25.9284375, -0.0275273, , , , , , , , 
21.4584828, -0.0092317, 25.929, -0.0271916, , , , , , , , 
21.4589483, -0.0099031, 25.9295625, -0.0258488, , , , , , , , 
21.4594138, -0.0109102, 25.930125, -0.0258488, , , , , , , , 
21.4598793, -0.0109102, 25.9306875, -0.027863, , , , , , , , 
21.4603448, -0.011078, 25.93125, -0.0271916, , , , , , , , 
21.4608103, -0.012253, 25.9318125, -0.0248417, , , , , , , , 
21.4612759, -0.0130922, 25.932375, -0.0248417, , , , , , , , 
21.4617414, -0.0142672, 25.9329375, -0.0271916, , , , , , , , 
21.4622069, -0.0147707, 25.9335, -0.0258488, , , , , , , , 
21.4626724, -0.0146029, 25.9340625, -0.0248417, , , , , , , , 
21.4631379, -0.0129244, 25.934625, -0.0258488, , , , , , , , 
21.4636034, -0.0115816, 25.9351875, -0.0271916, , , , , , , , 
21.464069, -0.0129244, 25.93575, -0.027863, , , , , , , , 
21.4645345, -0.0149386, 25.9363125, -0.0271916, , , , , , , , 
21.465, -0.0149386, 25.936875, -0.0271916, , , , , , , , 
21.4654655, -0.0129244, 25.9374375, -0.0265202, , , , , , , , 
21.465931, -0.0105745, 25.938, -0.0281987, , , , , , , , 
21.4663966, -0.0082246, 25.9385625, -0.0305486, , , , , , , , 
21.4668621, -0.0062104, 25.939125, -0.0292058, , , , , , , , 
21.4673276, -0.0052033, 25.9396875, -0.027863, , , , , , , , 
21.4677931, -0.0048676, 25.94025, -0.0275273, , , , , , , , 
21.4682586, -0.006714, 25.9408125, -0.0265202, , , , , , , , 
21.4687241, -0.0095674, 25.941375, -0.0285344, , , , , , , , 
21.4691897, -0.0124208, 25.9419375, -0.0288701, , , , , , , , 
21.4696552, -0.0139315, 25.9425, -0.027863, , , , , , , , 
21.4701207, -0.0147707, 25.9430625, -0.0265202, , , , , , , , 
21.4705862, -0.0162814, 25.943625, -0.0261845, , , , , , , , 
21.4710517, -0.017792, 25.9441875, -0.027863, , , , , , , , 
21.4715172, -0.0193027, 25.94475, -0.0298772, , , , , , , , 
21.4719828, -0.0236667, 25.9453125, -0.0292058, , , , , , , , 
21.4724483, -0.0290379, 25.945875, -0.0285344, , , , , , , , 
21.4729138, -0.0359197, 25.9464375, -0.0302129, , , , , , , , 
21.4733793, -0.0419623, 25.947, -0.0315557, , , , , , , , 
21.4738448, -0.0424659, 25.9475625, -0.0302129, , , , , , , , 
21.4743103, -0.0344091, 25.948125, -0.0288701, , , , , , , , 
21.4747759, -0.0216526, 25.9486875, -0.03122, , , , , , , , 
21.4752414, -0.0095674, 25.94925, -0.0318914, , , , , , , , 
21.4757069, -0.0025177, 25.9498125, -0.0275273, , , , , , , , 
21.4761724, 0.0005035, 25.950375, -0.0265202, , , , , , , , 
21.4766379, -0.0001678, 25.9509375, -0.0258488, , , , , , , , 
21.4771034, -0.005539, 25.9515, -0.0265202, , , , , , , , 
21.477569, -0.0142672, 25.9520625, -0.0261845, , , , , , , , 
21.4780345, -0.0191348, 25.952625, -0.024506, , , , , , , , 
21.4785, -0.0186313, 25.9531875, -0.0238346, , , , , , , , 
21.4789655, -0.0157778, 25.95375, -0.0258488, , , , , , , , 
21.479431, -0.011078, 25.9543125, -0.0258488, , , , , , , , 
21.4798966, -0.0065461, 25.954875, -0.0271916, , , , , , , , 
21.4803621, -0.0048676, 25.9554375, -0.0271916, , , , , , , , 
21.4808276, -0.0045319, 25.956, -0.0271916, , , , , , , , 
21.4812931, -0.002182, 25.9565625, -0.027863, , , , , , , , 
21.4817586, -0.0015106, 25.957125, -0.0298772, , , , , , , , 
21.4822241, -0.0035248, 25.9576875, -0.03122, , , , , , , , 
21.4826897, -0.0052033, 25.95825, -0.0305486, , , , , , , , 
21.4831552, -0.0082246, 25.9588125, -0.027863, , , , , , , , 
21.4836207, -0.0105745, 25.959375, -0.024506, , , , , , , , 
21.4840862, -0.0129244, 25.9599375, -0.0224918, , , , , , , , 
21.4845517, -0.012253, 25.9605, -0.024506, , , , , , , , 
21.4850172, -0.0099031, 25.9610625, -0.0271916, , , , , , , , 
21.4854828, -0.0068818, 25.961625, -0.0271916, , , , , , , , 
21.4859483, -0.002182, 25.9621875, -0.0265202, , , , , , , , 
21.4864138, 0, 25.96275, -0.0255131, , , , , , , , 
21.4868793, -0.0005035, 25.9633125, -0.0248417, , , , , , , , 
21.4873448, -0.0003357, 25.963875, -0.0251774, , , , , , , , 
21.4878103, 0.0005035, 25.9644375, -0.0258488, , , , , , , , 
21.4882759, -0.0011749, 25.965, -0.027863, , , , , , , , 
21.4887414, -0.0045319, 25.9655625, -0.0285344, , , , , , , , 
21.4892069, -0.0075532, 25.966125, -0.0251774, , , , , , , , 
21.4896724, -0.0092317, 25.9666875, -0.0234989, , , , , , , , 
21.4901379, -0.0102388, 25.96725, -0.0258488, , , , , , , , 
21.4906034, -0.0112459, 25.9678125, -0.0265202, , , , , , , , 
21.491069, -0.012253, 25.968375, -0.027863, , , , , , , , 
21.4915345, -0.0119173, 25.9689375, -0.0271916, , , , , , , , 
21.492, -0.0082246, 25.9695, -0.0248417, , , , , , , , 
21.4924655, -0.0045319, 25.9700625, -0.0231632, , , , , , , , 
21.492931, -0.0035248, 25.970625, -0.0248417, , , , , , , , 
21.4933966, -0.0023499, 25.9711875, -0.0281987, , , , , , , , 
21.4938621, -0.0006714, 25.97175, -0.0275273, , , , , , , , 
21.4943276, 0.0006714, 25.9723125, -0.0248417, , , , , , , , 
21.4947931, 0.0018463, 25.972875, -0.0224918, , , , , , , , 
21.4952586, 0.0015106, 25.9734375, -0.0228275, , , , , , , , 
21.4957241, 0.0015106, 25.974, -0.0224918, , , , , , , , 
21.4961897, 0.002182, 25.9745625, -0.0241703, , , , , , , , 
21.4966552, 0.0006714, 25.975125, -0.0251774, , , , , , , , 
21.4971207, -0.0030213, 25.9756875, -0.024506, , , , , , , , 
21.4975862, -0.0083925, 25.97625, -0.0234989, , , , , , , , 
21.4980517, -0.0164492, 25.9768125, -0.0238346, , , , , , , , 
21.4985172, -0.0256809, 25.977375, -0.024506, , , , , , , , 
21.4989828, -0.033402, 25.9779375, -0.024506, , , , , , , , 
21.4994483, -0.0350805, 25.9785, -0.0271916, , , , , , , , 
21.4999138, -0.0320592, 25.9790625, -0.027863, , , , , , , , 
21.5003793, -0.0258488, 25.979625, -0.0258488, , , , , , , , 
21.5008448, -0.0182956, 25.9801875, -0.0231632, , , , , , , , 
21.5013103, -0.0109102, 25.98075, -0.0248417, , , , , , , , 
21.5017759, -0.0045319, 25.9813125, -0.0251774, , , , , , , , 
21.5022414, 0.0015106, 25.981875, -0.0275273, , , , , , , , 
21.5027069, 0.0068818, 25.9824375, -0.0271916, , , , , , , , 
21.5031724, 0.0070497, 25.983, -0.0265202, , , , , , , , 
21.5036379, 0.0028534, 25.9835625, -0.0268559, , , , , , , , 
21.5041034, -0.0035248, 25.984125, -0.0251774, , , , , , , , 
21.504569, -0.0099031, 25.9846875, -0.0265202, , , , , , , , 
21.5050345, -0.0142672, 25.98525, -0.0281987, , , , , , , , 
21.5055, -0.0182956, 25.9858125, -0.0271916, , , , , , , , 
21.5059655, -0.0203098, 25.986375, -0.0265202, , , , , , , , 
21.506431, -0.0194705, 25.9869375, -0.0295415, , , , , , , , 
21.5068966, -0.0174563, 25.9875, -0.0298772, , , , , , , , 
21.5073621, -0.01561, 25.9880625, -0.0271916, , , , , , , , 
21.5078276, -0.0139315, 25.988625, -0.0258488, , , , , , , , 
21.5082931, -0.0099031, 25.9891875, -0.0265202, , , , , , , , 
21.5087586, -0.0078889, 25.98975, -0.0285344, , , , , , , , 
21.5092241, -0.0062104, 25.9903125, -0.0285344, , , , , , , , 
21.5096897, -0.0052033, 25.990875, -0.0271916, , , , , , , , 
21.5101552, -0.0075532, 25.9914375, -0.0275273, , , , , , , , 
21.5106207, -0.0087282, 25.992, -0.0288701, , , , , , , , 
21.5110862, -0.0068818, 25.9925625, -0.0292058, , , , , , , , 
21.5115517, -0.0048676, 25.993125, -0.0258488, , , , , , , , 
21.5120172, -0.0050355, 25.9936875, -0.024506, , , , , , , , 
21.5124828, -0.0070497, 25.99425, -0.0238346, , , , , , , , 
21.5129483, -0.0082246, 25.9948125, -0.0241703, , , , , , , , 
21.5134138, -0.0072175, 25.995375, -0.024506, , , , , , , , 
21.5138793, -0.0062104, 25.9959375, -0.0238346, , , , , , , , 
21.5143448, -0.0075532, 25.9965, -0.0238346, , , , , , , , 
21.5148103, -0.008896, 25.9970625, -0.024506, , , , , , , , 
21.5152759, -0.010071, 25.997625, -0.0261845, , , , , , , , 
21.5157414, -0.0109102, 25.9981875, -0.0275273, , , , , , , , 
21.5162069, -0.0109102, 25.99875, -0.0271916, , , , , , , , 
21.5166724, -0.0115816, 25.9993125, -0.024506, , , , , , , , 
21.5171379, -0.0124208, 25.999875, -0.0228275, , , , , , , , 
21.5176034, -0.0117494, 26.0004375, -0.0258488, , , , , , , , 
21.518069, -0.010071, 26.001, -0.0285344, , , , , , , , 
21.5185345, -0.0082246, 26.0015625, -0.0288701, , , , , , , , 
21.519, -0.0075532, 26.002125, -0.0271916, , , , , , , , 
21.5194655, -0.0068818, 26.0026875, -0.0271916, , , , , , , , 
21.519931, -0.0058747, 26.00325, -0.0281987, , , , , , , , 
21.5203966, -0.005539, 26.0038125, -0.0285344, , , , , , , , 
21.5208621, -0.0070497, 26.004375, -0.0271916, , , , , , , , 
21.5213276, -0.0095674, 26.0049375, -0.027863, , , , , , , , 
21.5217931, -0.0109102, 26.0055, -0.0275273, , , , , , , , 
21.5222586, -0.012253, 26.0060625, -0.0285344, , , , , , , , 
21.5227241, -0.0130922, 26.006625, -0.0288701, , , , , , , , 
21.5231897, -0.0146029, 26.0071875, -0.0285344, , , , , , , , 
21.5236552, -0.0171206, 26.00775, -0.0258488, , , , , , , , 
21.5241207, -0.0179599, 26.0083125, -0.0258488, , , , , , , , 
21.5245862, -0.0162814, 26.008875, -0.0285344, , , , , , , , 
21.5250517, -0.01561, 26.0094375, -0.0258488, , , , , , , , 
21.5255172, -0.0179599, 26.01, -0.0224918, , , , , , , , 
21.5259828, -0.018967, 26.0105625, -0.0218204, , , , , , , , 
21.5264483, -0.0186313, 26.011125, -0.0231632, , , , , , , , 
21.5269138, -0.0176242, 26.0116875, -0.0265202, , , , , , , , 
21.5273793, -0.0169528, 26.01225, -0.0258488, , , , , , , , 
21.5278448, -0.0169528, 26.0128125, -0.021149, , , , , , , , 
21.5283103, -0.0164492, 26.013375, -0.0194705, , , , , , , , 
21.5287759, -0.0142672, 26.0139375, -0.0231632, , , , , , , , 
21.5292414, -0.0132601, 26.0145, -0.024506, , , , , , , , 
21.5297069, -0.0132601, 26.0150625, -0.0231632, , , , , , , , 
21.5301724, -0.0115816, 26.015625, -0.0238346, , , , , , , , 
21.5306379, -0.0057069, 26.0161875, -0.0275273, , , , , , , , 
21.5311034, 0.0011749, 26.01675, -0.0288701, , , , , , , , 
21.531569, 0.0063783, 26.0173125, -0.0285344, , , , , , , , 
21.5320345, 0.0124208, 26.017875, -0.0271916, , , , , , , , 
21.5325, 0.0193027, 26.0184375, -0.0271916, , , , , , , , 
21.5329655, 0.0250095, 26.019, -0.0288701, , , , , , , , 
21.533431, 0.0231632, 26.0195625, -0.03122, , , , , , , , 
21.5338966, 0.0130922, 26.020125, -0.0298772, , , , , , , , 
21.5343621, 0.0045319, 26.0206875, -0.0298772, , , , , , , , 
21.5348276, 0.0005035, 26.02125, -0.03122, , , , , , , , 
21.5352931, -0.0028534, 26.0218125, -0.0298772, , , , , , , , 
21.5357586, -0.0077211, 26.022375, -0.0298772, , , , , , , , 
21.5362241, -0.0137636, 26.0229375, -0.0292058, , , , , , , , 
