Application:, Trigno Discover (1.7.0)
Date/Time:, 11/4/2024 10:23:56 AM
Collection Length (seconds):, 12.1365
Avanti Sensor 0 (64624), , Avanti Sensor 2 (64680)
sensor mode: 40, , sensor mode: 609
EMG 1 Time Series (s), EMG 1 (mV), ACC X Time Series (s), ACC X (G), ACC Y Time Series (s), ACC Y (G), ACC Z Time Series (s), ACC Z (G), GYRO X Time Series (s), GYRO X (deg/s), GYRO Y Time Series (s), GYRO Y (deg/s), GYRO Z Time Series (s), GYRO Z (deg/s)
, 2148.1481 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz, , 370.3704 Hz
0.5739828, -0.0219883, 3.3291, 0.2338867, 3.3291, -0.5019531, 3.3291, 0.8681641, 3.3291, 0.6707317, 3.3291, 12.0731707, 3.3291, -2.1341465
0.5744483, -0.0171206, 3.3318, 0.2348633, 3.3318, -0.5029297, 3.3318, 0.8671875, 3.3318, 0.8536586, 3.3318, 12.8658543, 3.3318, -2.0121951
0.5749138, -0.0115816, 3.3345, 0.2319336, 3.3345, -0.5043945, 3.3345, 0.8637695, 3.3345, 0.6707317, 3.3345, 13.7195129, 3.3345, -2.0121951
0.5753793, -0.0065461, 3.3372, 0.2226562, 3.3372, -0.5073242, 3.3372, 0.8598633, 3.3372, 1.0365853, 3.3372, 14.8170738, 3.3372, -2.3780489
0.5758448, -0.0041962, 3.3399, 0.2089844, 3.3399, -0.5083008, 3.3399, 0.8623047, 3.3399, 1.5243902, 3.3399, 14.9390249, 3.3399, -2.804878
0.5763103, -0.0041962, 3.3426, 0.2036133, 3.3426, -0.5097656, 3.3426, 0.8618164, 3.3426, 1.6463414, 3.3426, 15.7926836, 3.3426, -3.0487804
0.5767759, -0.0048676, 3.3453, 0.199707, 3.3453, -0.5058594, 3.3453, 0.8583984, 3.3453, 2.2560976, 3.3453, 16.1585369, 3.3453, -3.0487804
0.5772414, -0.0068818, 3.348, 0.2026367, 3.348, -0.5039062, 3.348, 0.8554688, 3.348, 2.8658538, 3.348, 16.5243912, 3.348, -3.1097562
0.5777069, -0.0107424, 3.3507, 0.2080078, 3.3507, -0.5048828, 3.3507, 0.8564453, 3.3507, 3.2317073, 3.3507, 16.6463413, 3.3507, -3.1097562
0.5781724, -0.0135958, 3.3534, 0.2050781, 3.3534, -0.5009766, 3.3534, 0.8549805, 3.3534, 3.6585367, 3.3534, 16.5243912, 3.3534, -3.3536587
0.5786379, -0.0152743, 3.3561, 0.2001953, 3.3561, -0.4960938, 3.3561, 0.855957, 3.3561, 4.0243902, 3.3561, 16.4634151, 3.3561, -3.3536587
0.5791034, -0.0142672, 3.3588, 0.1962891, 3.3588, -0.4956055, 3.3588, 0.8569336, 3.3588, 4.6951222, 3.3588, 15.7926836, 3.3588, -3.4756098
0.579569, -0.014435, 3.3615, 0.1958008, 3.3615, -0.4902344, 3.3615, 0.8496094, 3.3615, 4.390244, 3.3615, 15.2439032, 3.3615, -3.4146342
0.5800345, -0.0198062, 3.3642, 0.1948242, 3.3642, -0.4882812, 3.3642, 0.8500977, 3.3642, 4.0243902, 3.3642, 15, 3.3642, -3.4146342
0.5805, -0.0310521, 3.3669, 0.1850586, 3.3669, -0.487793, 3.3669, 0.8535156, 3.3669, 4.3292685, 3.3669, 14.3292685, 3.3669, -3.4756098
0.5809655, -0.0364233, 3.3696, 0.1801758, 3.3696, -0.4873047, 3.3696, 0.8491211, 3.3696, 4.2682929, 3.3696, 14.0853662, 3.3696, -3.7195122
0.581431, -0.0293736, 3.3723, 0.1713867, 3.3723, -0.4907227, 3.3723, 0.8486328, 3.3723, 4.5121951, 3.3723, 13.1707315, 3.3723, -3.7195122
0.5818966, -0.018967, 3.375, 0.1728516, 3.375, -0.4907227, 3.375, 0.847168, 3.375, 4.0243902, 3.375, 12.7439032, 3.375, -3.7804878
0.5823621, -0.0114137, 3.3777, 0.1655273, 3.3777, -0.4868164, 3.3777, 0.8457031, 3.3777, 4.5121951, 3.3777, 11.4024391, 3.3777, -3.9024391
0.5828276, -0.0058747, 3.3804, 0.171875, 3.3804, -0.4848633, 3.3804, 0.8452148, 3.3804, 4.6341462, 3.3804, 10.7926836, 3.3804, -3.9634147
0.5832931, -0.0028534, 3.3831, 0.1713867, 3.3831, -0.4819336, 3.3831, 0.8452148, 3.3831, 4.1463413, 3.3831, 9.5121956, 3.3831, -4.2073174
0.5837586, -0.0048676, 3.3858, 0.1699219, 3.3858, -0.4814453, 3.3858, 0.8432617, 3.3858, 4.0853658, 3.3858, 9.1463413, 3.3858, -4.2073174
0.5842241, -0.010071, 3.3885, 0.171875, 3.3885, -0.480957, 3.3885, 0.8408203, 3.3885, 3.9634147, 3.3885, 7.9878049, 3.3885, -4.1463413
0.5846897, -0.0129244, 3.3912, 0.1694336, 3.3912, -0.4824219, 3.3912, 0.8447266, 3.3912, 3.8414636, 3.3912, 7.8048782, 3.3912, -4.2682929
0.5851552, -0.0124208, 3.3939, 0.1674805, 3.3939, -0.4794922, 3.3939, 0.84375, 3.3939, 3.4756098, 3.3939, 6.5243902, 3.3939, -4.0243902
0.5856207, -0.0115816, 3.3966, 0.1655273, 3.3966, -0.4780273, 3.3966, 0.84375, 3.3966, 2.8658538, 3.3966, 6.2195125, 3.3966, -3.7804878
0.5860862, -0.0119173, 3.3993, 0.1733398, 3.3993, -0.4755859, 3.3993, 0.8457031, 3.3993, 2.5609756, 3.3993, 5.3658538, 3.3993, -3.4146342
0.5865517, -0.0109102, 3.402, 0.168457, 3.402, -0.4848633, 3.402, 0.8476562, 3.402, 2.6219513, 3.402, 5.3658538, 3.402, -3.4146342
0.5870172, -0.008896, 3.4047, 0.1699219, 3.4047, -0.4838867, 3.4047, 0.8486328, 3.4047, 2.2560976, 3.4047, 5.3658538, 3.4047, -3.3536587
0.5874828, -0.0075532, 3.4074, 0.1674805, 3.4074, -0.4858398, 3.4074, 0.8515625, 3.4074, 2.1341465, 3.4074, 5.609756, 3.4074, -2.6829269
0.5879483, -0.0068818, 3.4101, 0.168457, 3.4101, -0.4873047, 3.4101, 0.8525391, 3.4101, 2.0121951, 3.4101, 5.8536587, 3.4101, -2.804878
0.5884138, -0.0073854, 3.4128, 0.1699219, 3.4128, -0.4863281, 3.4128, 0.8535156, 3.4128, 1.8292683, 3.4128, 6.2195125, 3.4128, -2.6219513
0.5888793, -0.0093996, 3.4155, 0.1782227, 3.4155, -0.4868164, 3.4155, 0.8554688, 3.4155, 1.6463414, 3.4155, 6.280488, 3.4155, -2.5
0.5893448, -0.0107424, 3.4182, 0.1806641, 3.4182, -0.4848633, 3.4182, 0.8598633, 3.4182, 1.6463414, 3.4182, 6.6463418, 3.4182, -1.5853659
0.5898103, -0.0112459, 3.4209, 0.1835938, 3.4209, -0.4858398, 3.4209, 0.8583984, 3.4209, 1.5243902, 3.4209, 6.6463418, 3.4209, -1.4634147
0.5902759, -0.0115816, 3.4236, 0.1831055, 3.4236, -0.4853516, 3.4236, 0.8564453, 3.4236, 1.4634147, 3.4236, 7.3170733, 3.4236, -1.3414634
0.5907414, -0.012253, 3.4263, 0.1821289, 3.4263, -0.4907227, 3.4263, 0.862793, 3.4263, 1.3414634, 3.4263, 7.5609756, 3.4263, -1.2195122
0.5912069, -0.0115816, 3.429, 0.1845703, 3.429, -0.4853516, 3.429, 0.8579102, 3.429, 1.402439, 3.429, 8.0487804, 3.429, -0.6707317
0.5916724, -0.0115816, 3.4317, 0.184082, 3.4317, -0.4882812, 3.4317, 0.8540039, 3.4317, 0.8536586, 3.4317, 8.4146347, 3.4317, -0.5487805
0.5921379, -0.0112459, 3.4344, 0.1806641, 3.4344, -0.487793, 3.4344, 0.8549805, 3.4344, 0.9146342, 3.4344, 8.9024391, 3.4344, -0.1219512
0.5926034, -0.0125887, 3.4371, 0.1796875, 3.4371, -0.4897461, 3.4371, 0.8500977, 3.4371, 0.8536586, 3.4371, 8.9634151, 3.4371, -0.0609756
0.593069, -0.0149386, 3.4398, 0.1796875, 3.4398, -0.4853516, 3.4398, 0.8515625, 3.4398, 0.8536586, 3.4398, 8.9634151, 3.4398, 0.1219512
0.5935345, -0.0142672, 3.4425, 0.1757812, 3.4425, -0.480957, 3.4425, 0.8496094, 3.4425, 0.9146342, 3.4425, 8.5975609, 3.4425, 0.0609756
0.594, -0.012253, 3.4452, 0.1704102, 3.4452, -0.4833984, 3.4452, 0.8505859, 3.4452, 0.7317073, 3.4452, 8.1707315, 3.4452, 0.5487805
0.5944655, -0.0117494, 3.4479, 0.1635742, 3.4479, -0.4794922, 3.4479, 0.8515625, 3.4479, 0.9146342, 3.4479, 7.8048782, 3.4479, 0.9756098
0.594931, -0.0182956, 3.4506, 0.1625977, 3.4506, -0.4760742, 3.4506, 0.8510742, 3.4506, 1.402439, 3.4506, 7.0731707, 3.4506, 1.097561
0.5953966, -0.038941, 3.4533, 0.171875, 3.4533, -0.4711914, 3.4533, 0.8510742, 3.4533, 1.1585366, 3.4533, 7.4390244, 3.4533, 1.402439
0.5958621, -0.057908, 3.456, 0.1694336, 3.456, -0.4731445, 3.456, 0.8525391, 3.456, 1.1585366, 3.456, 7.3170733, 3.456, 1.5853659
0.5963276, -0.0594186, 3.4587, 0.1787109, 3.4587, -0.4702148, 3.4587, 0.8569336, 3.4587, 1.5243902, 3.4587, 7.6219516, 3.4587, 1.3414634
0.5967931, -0.049012, 3.4614, 0.1831055, 3.4614, -0.4726562, 3.4614, 0.8579102, 3.4614, 1.7073171, 3.4614, 7.6219516, 3.4614, 1.0365853
0.5972586, -0.0330663, 3.4641, 0.1791992, 3.4641, -0.4750977, 3.4641, 0.859375, 3.4641, 1.8292683, 3.4641, 7.8658538, 3.4641, 0.9146342
0.5977241, -0.0139315, 3.4668, 0.1796875, 3.4668, -0.4770508, 3.4668, 0.8652344, 3.4668, 1.5243902, 3.4668, 7.5609756, 3.4668, 1.097561
0.5981897, 0.0050355, 3.4695, 0.1796875, 3.4695, -0.4814453, 3.4695, 0.8652344, 3.4695, 2.2560976, 3.4695, 7.4390244, 3.4695, 1.2804878
0.5986552, 0.0219883, 3.4722, 0.1826172, 3.4722, -0.4853516, 3.4722, 0.8657227, 3.4722, 2.195122, 3.4722, 7.5609756, 3.4722, 1.1585366
0.5991207, 0.0370947, 3.4749, 0.1889648, 3.4749, -0.4853516, 3.4749, 0.8676758, 3.4749, 2.0121951, 3.4749, 7.3170733, 3.4749, 0.9756098
0.5995862, 0.0454871, 3.4776, 0.1918945, 3.4776, -0.4858398, 3.4776, 0.875, 3.4776, 2.0121951, 3.4776, 7.1341467, 3.4776, 0.8536586
0.6000517, 0.047837, 3.4803, 0.1904297, 3.4803, -0.4848633, 3.4803, 0.8759766, 3.4803, 2.1341465, 3.4803, 6.9512196, 3.4803, 0.9146342
0.6005172, 0.0438087, 3.483, 0.1850586, 3.483, -0.4848633, 3.483, 0.8754883, 3.483, 1.8292683, 3.483, 6.7073174, 3.483, 1.097561
0.6009828, 0.0315557, 3.4857, 0.1875, 3.4857, -0.4829102, 3.4857, 0.875, 3.4857, 1.8902439, 3.4857, 7.1341467, 3.4857, 0.7926829
0.6014483, 0.0078889, 3.4884, 0.1875, 3.4884, -0.4833984, 3.4884, 0.8720703, 3.4884, 1.7682927, 3.4884, 7.4390244, 3.4884, 0.9756098
0.6019138, -0.014435, 3.4911, 0.1894531, 3.4911, -0.4833984, 3.4911, 0.8691406, 3.4911, 2.0121951, 3.4911, 7.6829271, 3.4911, 1.0365853
0.6023793, -0.0246738, 3.4938, 0.1821289, 3.4938, -0.4794922, 3.4938, 0.8696289, 3.4938, 1.9512196, 3.4938, 7.6829271, 3.4938, 1.0365853
0.6028448, -0.0234989, 3.4965, 0.1806641, 3.4965, -0.4775391, 3.4965, 0.8686523, 3.4965, 2.0731707, 3.4965, 7.8048782, 3.4965, 1.2804878
0.6033103, -0.0167849, 3.4992, 0.1757812, 3.4992, -0.472168, 3.4992, 0.862793, 3.4992, 1.7682927, 3.4992, 7.4390244, 3.4992, 1.1585366
0.6037759, -0.0078889, 3.5019, 0.1733398, 3.5019, -0.4682617, 3.5019, 0.8618164, 3.5019, 1.8292683, 3.5019, 7.3780489, 3.5019, 1.2804878
0.6042414, 0.0005035, 3.5046, 0.1704102, 3.5046, -0.4624023, 3.5046, 0.8637695, 3.5046, 1.4634147, 3.5046, 6.8292685, 3.5046, 1.2195122
0.6047069, 0.008896, 3.5073, 0.171875, 3.5073, -0.4609375, 3.5073, 0.8652344, 3.5073, 1.7682927, 3.5073, 6.5243902, 3.5073, 1.402439
0.6051724, 0.0169528, 3.51, 0.1713867, 3.51, -0.4589844, 3.51, 0.8608398, 3.51, 1.8292683, 3.51, 5.2439027, 3.51, 1.5243902
0.6056379, 0.0213169, 3.5127, 0.1713867, 3.5127, -0.4624023, 3.5127, 0.8652344, 3.5127, 1.3414634, 3.5127, 4.6341462, 3.5127, 1.097561
0.6061034, 0.0213169, 3.5154, 0.1748047, 3.5154, -0.4677734, 3.5154, 0.8725586, 3.5154, 1.3414634, 3.5154, 3.4756098, 3.5154, 1.2195122
0.606569, 0.0169528, 3.5181, 0.1826172, 3.5181, -0.4731445, 3.5181, 0.8745117, 3.5181, 1.6463414, 3.5181, 2.9878049, 3.5181, 1.2804878
0.6070345, 0.0085603, 3.5208, 0.1850586, 3.5208, -0.4707031, 3.5208, 0.878418, 3.5208, 1.7073171, 3.5208, 2.6219513, 3.5208, 1.5243902
0.6075, 0.0001678, 3.5235, 0.1879883, 3.5235, -0.4692383, 3.5235, 0.8842773, 3.5235, 1.8292683, 3.5235, 2.4390244, 3.5235, 1.4634147
0.6079655, -0.0062104, 3.5262, 0.1958008, 3.5262, -0.4711914, 3.5262, 0.8842773, 3.5262, 1.2804878, 3.5262, 2.9878049, 3.5262, 0.9756098
0.608431, -0.0119173, 3.5289, 0.203125, 3.5289, -0.4785156, 3.5289, 0.8837891, 3.5289, 1.2195122, 3.5289, 3.2317073, 3.5289, 0.7926829
0.6088966, -0.0218204, 3.5316, 0.2075195, 3.5316, -0.480957, 3.5316, 0.887207, 3.5316, 1.5243902, 3.5316, 4.0853658, 3.5316, 1.0365853
0.6093621, -0.0464942, 3.5343, 0.2119141, 3.5343, -0.4853516, 3.5343, 0.8881836, 3.5343, 1.3414634, 3.5343, 4.5121951, 3.5343, 0.7926829
0.6098276, -0.0787213, 3.537, 0.2109375, 3.537, -0.4873047, 3.537, 0.8881836, 3.537, 1.0365853, 3.537, 5.3048782, 3.537, 0.6707317
0.6102931, -0.0928206, 3.5397, 0.206543, 3.5397, -0.4887695, 3.5397, 0.8862305, 3.5397, 1.2804878, 3.5397, 5.7317076, 3.5397, 0.3658537
0.6107586, -0.0763714, 3.5424, 0.2055664, 3.5424, -0.4897461, 3.5424, 0.8911133, 3.5424, 1.8292683, 3.5424, 6.3414636, 3.5424, 0.4878049
0.6112241, -0.0471656, 3.5451, 0.203125, 3.5451, -0.4858398, 3.5451, 0.8896484, 3.5451, 2.0121951, 3.5451, 6.5853658, 3.5451, 0.2439024
0.6116897, -0.0203098, 3.5478, 0.1987305, 3.5478, -0.484375, 3.5478, 0.8837891, 3.5478, 1.9512196, 3.5478, 7.1341467, 3.5478, 0.3658537
0.6121552, -0.0045319, 3.5505, 0.199707, 3.5505, -0.4804688, 3.5505, 0.8842773, 3.5505, 1.7682927, 3.5505, 7.8658538, 3.5505, 0.4268293
0.6126207, -0.0062104, 3.5532, 0.2001953, 3.5532, -0.4750977, 3.5532, 0.8808594, 3.5532, 1.7073171, 3.5532, 8.3536587, 3.5532, 0.1829268
0.6130862, -0.0162814, 3.5559, 0.2011719, 3.5559, -0.4760742, 3.5559, 0.8833008, 3.5559, 1.097561, 3.5559, 9.5731707, 3.5559, 0.1829268
0.6135517, -0.0240024, 3.5586, 0.1982422, 3.5586, -0.480957, 3.5586, 0.8813477, 3.5586, 1.402439, 3.5586, 9.5121956, 3.5586, 0.1219512
0.6140172, -0.0253452, 3.5613, 0.1972656, 3.5613, -0.4814453, 3.5613, 0.8798828, 3.5613, 1.2195122, 3.5613, 10.1829271, 3.5613, -0.1829268
0.6144828, -0.0193027, 3.564, 0.1972656, 3.564, -0.4770508, 3.564, 0.8842773, 3.564, 1.5243902, 3.564, 10.4878054, 3.564, -0.2439024
0.6149483, -0.0129244, 3.5667, 0.1953125, 3.5667, -0.4829102, 3.5667, 0.8803711, 3.5667, 1.8292683, 3.5667, 10.9146347, 3.5667, -0.1829268
0.6154138, -0.0109102, 3.5694, 0.1938477, 3.5694, -0.4775391, 3.5694, 0.8789062, 3.5694, 1.6463414, 3.5694, 11.1585369, 3.5694, -0.2439024
0.6158793, -0.0083925, 3.5721, 0.1948242, 3.5721, -0.4775391, 3.5721, 0.8808594, 3.5721, 1.9512196, 3.5721, 11.6463413, 3.5721, -0.1829268
0.6163448, -0.0041962, 3.5748, 0.1928711, 3.5748, -0.4765625, 3.5748, 0.8769531, 3.5748, 2.0121951, 3.5748, 11.7073174, 3.5748, -0.2439024
0.6168103, -0.0005035, 3.5775, 0.1870117, 3.5775, -0.4770508, 3.5775, 0.8759766, 3.5775, 1.9512196, 3.5775, 11.5853662, 3.5775, -0.4878049
0.6172759, 0.0041962, 3.5802, 0.1860352, 3.5802, -0.4750977, 3.5802, 0.8774414, 3.5802, 1.9512196, 3.5802, 11.7073174, 3.5802, -0.3658537
0.6177414, 0.0092317, 3.5829, 0.1777344, 3.5829, -0.4755859, 3.5829, 0.878418, 3.5829, 2.2560976, 3.5829, 11.0975609, 3.5829, 0.1829268
0.6182069, 0.0135958, 3.5856, 0.1801758, 3.5856, -0.4692383, 3.5856, 0.8779297, 3.5856, 2.0731707, 3.5856, 11.0365858, 3.5856, -0.1219512
0.6186724, 0.0179599, 3.5883, 0.1782227, 3.5883, -0.4677734, 3.5883, 0.8789062, 3.5883, 1.8292683, 3.5883, 10.9146347, 3.5883, 0.0609756
0.6191379, 0.0206455, 3.591, 0.1811523, 3.591, -0.4682617, 3.591, 0.878418, 3.591, 1.6463414, 3.591, 10.9146347, 3.591, 0.1829268
0.6196034, 0.0226596, 3.5937, 0.1811523, 3.5937, -0.4682617, 3.5937, 0.8793945, 3.5937, 1.2804878, 3.5937, 11.0975609, 3.5937, 0.3658537
0.620069, 0.0213169, 3.5964, 0.1870117, 3.5964, -0.4741211, 3.5964, 0.8769531, 3.5964, 1.5853659, 3.5964, 11.280488, 3.5964, 0.2439024
0.6205345, 0.0149386, 3.5991, 0.1914062, 3.5991, -0.4750977, 3.5991, 0.8740234, 3.5991, 1.402439, 3.5991, 11.5853662, 3.5991, 0.4878049
0.621, 0.0063783, 3.6018, 0.1972656, 3.6018, -0.4750977, 3.6018, 0.8725586, 3.6018, 1.7682927, 3.6018, 12.0731707, 3.6018, 0.6097561
0.6214655, 0, 3.6045, 0.1943359, 3.6045, -0.4736328, 3.6045, 0.8701172, 3.6045, 1.7073171, 3.6045, 12.1341467, 3.6045, 0.4878049
0.621931, -0.0041962, 3.6072, 0.1894531, 3.6072, -0.4770508, 3.6072, 0.8691406, 3.6072, 1.6463414, 3.6072, 11.7682934, 3.6072, 0.3048781
0.6223966, -0.0050355, 3.6099, 0.1875, 3.6099, -0.4750977, 3.6099, 0.8642578, 3.6099, 2.0731707, 3.6099, 11.0975609, 3.6099, 0.4268293
0.6228621, -0.0060426, 3.6126, 0.1821289, 3.6126, -0.4716797, 3.6126, 0.8671875, 3.6126, 1.6463414, 3.6126, 10.4268293, 3.6126, 0.6097561
0.6233276, -0.0072175, 3.6153, 0.1860352, 3.6153, -0.4731445, 3.6153, 0.8603516, 3.6153, 1.402439, 3.6153, 10.2439022, 3.6153, 0.3048781
0.6237931, -0.0083925, 3.618, 0.1860352, 3.618, -0.4755859, 3.618, 0.8637695, 3.618, 1.2804878, 3.618, 9.7560978, 3.618, 0.4878049
0.6242586, -0.0105745, 3.6207, 0.1865234, 3.6207, -0.4741211, 3.6207, 0.8632812, 3.6207, 1.402439, 3.6207, 9.5121956, 3.6207, 0.4878049
0.6247241, -0.0129244, 3.6234, 0.1845703, 3.6234, -0.4780273, 3.6234, 0.8623047, 3.6234, 1.5853659, 3.6234, 9.0243902, 3.6234, -0.1219512
0.6251897, -0.0135958, 3.6261, 0.1904297, 3.6261, -0.4819336, 3.6261, 0.8642578, 3.6261, 1.4634147, 3.6261, 8.841464, 3.6261, -0.1829268
0.6256552, -0.0135958, 3.6288, 0.1870117, 3.6288, -0.480957, 3.6288, 0.8666992, 3.6288, 2.1341465, 3.6288, 7.7439027, 3.6288, -0.4878049
0.6261207, -0.0139315, 3.6315, 0.1865234, 3.6315, -0.4824219, 3.6315, 0.8720703, 3.6315, 2.5609756, 3.6315, 7.4390244, 3.6315, -1.2195122
0.6265862, -0.01561, 3.6342, 0.1875, 3.6342, -0.480957, 3.6342, 0.8706055, 3.6342, 2.804878, 3.6342, 6.7073174, 3.6342, -1.1585366
0.6270517, -0.0157778, 3.6369, 0.190918, 3.6369, -0.4863281, 3.6369, 0.8725586, 3.6369, 2.9878049, 3.6369, 5.4268293, 3.6369, -1.4634147
0.6275172, -0.014435, 3.6396, 0.1923828, 3.6396, -0.4882812, 3.6396, 0.8735352, 3.6396, 3.0487804, 3.6396, 5, 3.6396, -1.2804878
0.6279828, -0.0125887, 3.6423, 0.1992188, 3.6423, -0.4838867, 3.6423, 0.8706055, 3.6423, 3.1097562, 3.6423, 4.6951222, 3.6423, -1.4634147
0.6284483, -0.0112459, 3.645, 0.2045898, 3.645, -0.4829102, 3.645, 0.871582, 3.645, 2.6219513, 3.645, 4.5731707, 3.645, -1.5853659
0.6289138, -0.0104067, 3.6477, 0.2075195, 3.6477, -0.4853516, 3.6477, 0.878418, 3.6477, 2.804878, 3.6477, 5.0609756, 3.6477, -1.9512196
0.6293793, -0.010071, 3.6504, 0.2143555, 3.6504, -0.4853516, 3.6504, 0.8793945, 3.6504, 2.7439024, 3.6504, 5.4878049, 3.6504, -2.0731707
0.6298448, -0.010071, 3.6531, 0.2080078, 3.6531, -0.4848633, 3.6531, 0.8754883, 3.6531, 3.0487804, 3.6531, 5.1219511, 3.6531, -1.8902439
0.6303103, -0.0092317, 3.6558, 0.203125, 3.6558, -0.4892578, 3.6558, 0.8808594, 3.6558, 3.2926829, 3.6558, 5.3658538, 3.6558, -2.0121951
0.6307759, -0.0062104, 3.6585, 0.203125, 3.6585, -0.4916992, 3.6585, 0.8828125, 3.6585, 3.1097562, 3.6585, 4.8780489, 3.6585, -2.0121951
0.6312414, -0.0048676, 3.6612, 0.1987305, 3.6612, -0.4907227, 3.6612, 0.8818359, 3.6612, 3.5365853, 3.6612, 4.5121951, 3.6612, -1.8292683
0.6317069, -0.0058747, 3.6639, 0.199707, 3.6639, -0.4921875, 3.6639, 0.8833008, 3.6639, 3.4756098, 3.6639, 3.9634147, 3.6639, -1.8292683
0.6321724, -0.0082246, 3.6666, 0.1879883, 3.6666, -0.487793, 3.6666, 0.8808594, 3.6666, 3.5975611, 3.6666, 3.6585367, 3.6666, -1.3414634
0.6326379, -0.0105745, 3.6693, 0.1933594, 3.6693, -0.4882812, 3.6693, 0.8828125, 3.6693, 3.7195122, 3.6693, 2.5609756, 3.6693, -1.3414634
0.6331034, -0.0119173, 3.672, 0.1884766, 3.672, -0.4824219, 3.672, 0.8876953, 3.672, 3.2317073, 3.672, 1.8902439, 3.672, -1.402439
0.633569, -0.0127565, 3.6747, 0.1826172, 3.6747, -0.4780273, 3.6747, 0.8881836, 3.6747, 3.1097562, 3.6747, 0.4878049, 3.6747, -1.0365853
0.6340345, -0.012253, 3.6774, 0.1870117, 3.6774, -0.4785156, 3.6774, 0.890625, 3.6774, 3.1707318, 3.6774, 0.0609756, 3.6774, -0.9146342
0.6345, -0.0109102, 3.6801, 0.1835938, 3.6801, -0.4794922, 3.6801, 0.8920898, 3.6801, 2.7439024, 3.6801, -0.2439024, 3.6801, -0.7926829
0.6349655, -0.0099031, 3.6828, 0.190918, 3.6828, -0.4765625, 3.6828, 0.890625, 3.6828, 2.5, 3.6828, -0.5487805, 3.6828, -0.4878049
0.635431, -0.0102388, 3.6855, 0.1918945, 3.6855, -0.4765625, 3.6855, 0.8920898, 3.6855, 2.4390244, 3.6855, -0.3658537, 3.6855, -0.6097561
0.6358966, -0.0112459, 3.6882, 0.1875, 3.6882, -0.4780273, 3.6882, 0.8955078, 3.6882, 2.3780489, 3.6882, -0.6707317, 3.6882, -0.4268293
0.6363621, -0.0130922, 3.6909, 0.1904297, 3.6909, -0.4814453, 3.6909, 0.8959961, 3.6909, 2.3780489, 3.6909, -0.3658537, 3.6909, -0.1219512
0.6368276, -0.0132601, 3.6936, 0.1923828, 3.6936, -0.4760742, 3.6936, 0.8920898, 3.6936, 2.5, 3.6936, -0.2439024, 3.6936, 0
0.6372931, -0.0102388, 3.6963, 0.1914062, 3.6963, -0.4765625, 3.6963, 0.8886719, 3.6963, 2.3780489, 3.6963, 0.1219512, 3.6963, 0.0609756
0.6377586, -0.0077211, 3.699, 0.1914062, 3.699, -0.4770508, 3.699, 0.8857422, 3.699, 2.9268293, 3.699, 1.1585366, 3.699, -0.1829268
0.6382241, -0.0082246, 3.7017, 0.1875, 3.7017, -0.4785156, 3.7017, 0.8793945, 3.7017, 3.1707318, 3.7017, 1.5853659, 3.7017, -0.3048781
0.6386897, -0.0085603, 3.7044, 0.1899414, 3.7044, -0.4750977, 3.7044, 0.8774414, 3.7044, 3.1707318, 3.7044, 2.5609756, 3.7044, -0.3048781
0.6391552, -0.008896, 3.7071, 0.1835938, 3.7071, -0.4760742, 3.7071, 0.8798828, 3.7071, 3.4756098, 3.7071, 3.2926829, 3.7071, -0.3658537
0.6396207, -0.011078, 3.7098, 0.1816406, 3.7098, -0.4746094, 3.7098, 0.8828125, 3.7098, 3.6585367, 3.7098, 3.8414636, 3.7098, -0.6707317
0.6400862, -0.0129244, 3.7125, 0.1777344, 3.7125, -0.4790039, 3.7125, 0.8818359, 3.7125, 4.5121951, 3.7125, 4.0243902, 3.7125, -1.2195122
0.6405517, -0.0135958, 3.7152, 0.1806641, 3.7152, -0.4765625, 3.7152, 0.8833008, 3.7152, 4.2682929, 3.7152, 4.0853658, 3.7152, -1.1585366
0.6410172, -0.0139315, 3.7179, 0.1855469, 3.7179, -0.4755859, 3.7179, 0.8891602, 3.7179, 4.8170733, 3.7179, 3.9024391, 3.7179, -1.1585366
0.6414828, -0.0132601, 3.7206, 0.1865234, 3.7206, -0.4750977, 3.7206, 0.8886719, 3.7206, 5, 3.7206, 3.9634147, 3.7206, -1.097561
0.6419483, -0.014435, 3.7233, 0.1796875, 3.7233, -0.4746094, 3.7233, 0.8837891, 3.7233, 5.3658538, 3.7233, 4.1463413, 3.7233, -1.097561
0.6424138, -0.0172885, 3.726, 0.1801758, 3.726, -0.4765625, 3.726, 0.8789062, 3.726, 4.9390244, 3.726, 4.6341462, 3.726, -0.7926829
0.6428793, -0.0196384, 3.7287, 0.1728516, 3.7287, -0.4716797, 3.7287, 0.8798828, 3.7287, 4.4512196, 3.7287, 4.8780489, 3.7287, -0.6707317
0.6433448, -0.0204776, 3.7314, 0.1694336, 3.7314, -0.4707031, 3.7314, 0.8754883, 3.7314, 4.390244, 3.7314, 5.1829271, 3.7314, -0.3048781
0.6438103, -0.0196384, 3.7341, 0.1762695, 3.7341, -0.465332, 3.7341, 0.8774414, 3.7341, 4.390244, 3.7341, 5.1219511, 3.7341, 0.0609756
0.6442759, -0.0157778, 3.7368, 0.1796875, 3.7368, -0.46875, 3.7368, 0.8837891, 3.7368, 4.3292685, 3.7368, 4.9390244, 3.7368, 0.0609756
